timestamp,user_id,item_id,subdomain,action_type,os
1100 days 12:50:01.596548,9227607,nfmcg_20114920,other,view,android
1100 days 12:50:46.154739,2376485,nfmcg_19129512,other,view,android
1100 days 12:51:00.392152,57486402,nfmcg_92721,u2i,view,ios
1100 days 12:52:31.810289,60883739,nfmcg_11856679,u2i,view,ios
1100 days 12:52:48.604705,88824113,nfmcg_9528279,u2i,view,android
1100 days 12:55:00.757160,8065138,nfmcg_19742246,u2i,view,ios
1100 days 12:56:02.656078,37924756,nfmcg_11856679,other,view,android
1100 days 12:56:16.201722,69613161,nfmcg_27751421,u2i,view,android
1100 days 12:56:19.011528,61590889,nfmcg_13386125,u2i,view,ios
1100 days 12:56:42.144864,11394013,nfmcg_19742246,u2i,view,android
1100 days 12:57:41.688715,8065138,nfmcg_10472957,u2i,view,ios
1100 days 12:57:59.133926,48992091,nfmcg_19030396,u2i,view,ios
1100 days 12:58:23.427226,59646916,nfmcg_4436221,u2i,view,android
1100 days 12:58:53.766911,67649738,nfmcg_23243374,catalog,view,android
1100 days 12:59:00.304623,49916919,nfmcg_27954633,u2i,view,android
1100 days 12:59:20.334258,14140110,nfmcg_14326289,other,view,android
1100 days 13:01:02.070308,88824113,nfmcg_16213424,u2i,view,android
1100 days 13:01:18.114131,67649738,nfmcg_25134575,catalog,view,android
1100 days 13:01:27.653016,50728289,nfmcg_21030877,catalog,view,android
1100 days 13:01:48.673524,67649738,nfmcg_17419311,u2i,view,android
1100 days 13:03:16.697074,61865218,nfmcg_20114920,other,view,android
1100 days 13:04:33.770907,72532746,nfmcg_15241635,u2i,view,android
1100 days 13:04:40.960045,38476510,nfmcg_27325826,u2i,view,android
1100 days 13:04:59.945430,67649738,nfmcg_8190809,search,view,android
1100 days 13:05:48.381534,50728289,nfmcg_7793027,catalog,view,ios
1100 days 13:05:50.838345,38476510,nfmcg_3213028,u2i,view,android
1100 days 13:06:46.452737,59646916,nfmcg_13757063,u2i,view,ios
1100 days 13:06:47.354723,19289681,nfmcg_1864266,catalog,view,android
1100 days 13:07:53.148988,19289681,nfmcg_15520561,catalog,view,android
1100 days 13:08:21.865747,67649738,nfmcg_2542941,u2i,view,android
1100 days 13:08:54.505808,75881907,nfmcg_20114920,u2i,view,android
1100 days 13:09:01.764101,50728289,nfmcg_10287041,u2i,view,android
1100 days 13:09:05.928963,61590889,nfmcg_20575214,u2i,view,ios
1100 days 13:09:46.220419,67649738,nfmcg_23691820,search,click,android
1100 days 13:09:54.832789,11394013,nfmcg_4478803,u2i,view,android
1100 days 13:10:19.926292,11032364,nfmcg_11856679,u2i,view,android
1100 days 13:10:50.100217,8065138,nfmcg_23599753,u2i,view,ios
1100 days 13:11:25.232679,67649738,nfmcg_11360798,u2i,view,android
1100 days 13:13:22.275584,19289681,nfmcg_25410792,search,view,android
1100 days 13:15:42.834495,11394013,nfmcg_1466327,u2i,view,android
1100 days 13:16:01.948199,33212431,nfmcg_19030396,u2i,view,android
1100 days 13:17:19.742170,63743426,nfmcg_8374082,u2i,view,android
1100 days 13:18:23.456969,36421240,nfmcg_10707222,u2i,view,android
1100 days 13:19:57.736784,50728289,nfmcg_771990,catalog,view,android
1100 days 13:21:42.046255,55897847,nfmcg_15431332,u2i,view,android
1100 days 13:22:19.292878,44987371,nfmcg_19766962,other,view,android
1100 days 13:22:32.636476,19289681,nfmcg_12261337,search,view,android
1100 days 13:22:38.050528,11586536,nfmcg_20114920,u2i,view,android
1100 days 13:23:16.263302,19289681,nfmcg_2340615,u2i,view,android
1100 days 13:23:46.600711,47453716,nfmcg_10840247,u2i,view,android
1100 days 13:24:13.675737,29611271,nfmcg_10472957,u2i,view,android
1100 days 13:25:21.245861,11394013,nfmcg_4478803,u2i,view,android
1100 days 13:25:45.274116,44354150,nfmcg_11856679,other,view,android
1100 days 13:26:09.561925,86591445,nfmcg_14893278,other,view,android
1100 days 13:26:12.695443,42052799,nfmcg_3976723,u2i,view,android
1100 days 13:28:50.308597,8065138,nfmcg_10472957,u2i,view,ios
1100 days 13:29:06.211615,44354150,nfmcg_16213424,u2i,view,android
1100 days 13:29:38.826873,36421240,nfmcg_6544249,u2i,view,android
1100 days 13:30:18.219612,11586536,nfmcg_28451636,u2i,view,android
1100 days 13:30:46.782155,74743328,nfmcg_6702130,other,view,android
1100 days 13:31:13.568943,11394013,nfmcg_26948451,u2i,view,android
1100 days 13:31:42.764986,67649738,nfmcg_8304686,catalog,view,android
1100 days 13:31:57.215336,50728289,nfmcg_6162112,u2i,view,android
1100 days 13:32:05.706073,67649738,nfmcg_21815977,u2i,click,android
1100 days 13:34:12.807458,67649738,nfmcg_27975705,u2i,view,android
1100 days 13:34:34.088120,19289681,nfmcg_25229307,u2i,view,android
1100 days 13:34:39.250737,19289681,nfmcg_22380227,catalog,view,android
1100 days 13:35:01.962028,65692899,nfmcg_4292092,other,view,ios
1100 days 13:36:20.675998,67649738,nfmcg_16836981,catalog,view,android
1100 days 13:37:10.300937,67649738,nfmcg_15604055,catalog,view,android
1100 days 13:37:43.968218,57486402,nfmcg_25823124,u2i,view,ios
1100 days 13:39:41.104459,232509,nfmcg_3976723,u2i,view,android
1100 days 13:43:21.978704,60576373,nfmcg_12826101,other,view,android
1100 days 13:45:24.120521,32954358,nfmcg_3631334,u2i,view,ios
1100 days 13:46:28.907595,67649738,nfmcg_4072689,catalog,view,android
1100 days 13:47:16.116409,67649738,nfmcg_4402053,u2i,view,android
1100 days 13:50:04.511505,30153714,nfmcg_11856679,other,view,android
1100 days 13:50:12.504782,11394013,nfmcg_10472957,u2i,view,android
1100 days 13:50:13.683534,42278615,nfmcg_7078972,u2i,view,android
1100 days 13:50:39.782765,49916919,nfmcg_13329988,u2i,view,android
1100 days 13:53:17.712772,19289681,nfmcg_23370537,catalog,view,android
1100 days 13:54:56.400517,3438353,nfmcg_11856679,u2i,view,android
1100 days 13:54:59.839136,11394013,nfmcg_4478803,u2i,view,android
1100 days 13:55:10.387652,11032364,nfmcg_3185174,u2i,view,android
1100 days 13:55:47.414440,57486402,nfmcg_20140725,u2i,view,ios
1100 days 13:56:23.243545,50728289,nfmcg_10287041,u2i,view,android
1100 days 13:56:24.076498,61590889,nfmcg_4573722,u2i,view,ios
1100 days 13:56:57.886824,75881907,nfmcg_2326353,u2i,view,android
1100 days 13:58:15.331859,36934976,nfmcg_11474207,other,view,android
1100 days 13:59:45.841471,44813615,nfmcg_6971345,other,view,android
1100 days 14:00:02.660674,67649738,nfmcg_8440789,search,view,android
1100 days 14:03:02.465569,50728289,nfmcg_20635570,u2i,view,android
1100 days 14:03:49.283196,44813615,nfmcg_14326289,u2i,view,android
1100 days 14:05:25.961737,48992091,nfmcg_14326289,u2i,view,android
1100 days 14:06:55.092315,37924756,nfmcg_4070440,u2i,view,ios
1100 days 14:08:05.926361,19289681,nfmcg_22437058,u2i,view,android
1100 days 14:08:06.604120,26756467,nfmcg_22802028,u2i,view,android
1100 days 14:08:22.377696,55897847,nfmcg_27815984,other,view,android
1100 days 14:09:24.718520,11465539,nfmcg_17171514,u2i,view,ios
1100 days 14:09:29.530830,9187571,nfmcg_11474207,u2i,view,android
1100 days 14:10:09.702878,2091299,nfmcg_4857549,u2i,view,android
1100 days 14:11:03.323469,67649738,nfmcg_16055096,catalog,view,android
1100 days 14:12:45.792228,25567708,nfmcg_14326289,u2i,view,android
1100 days 14:12:53.550763,61590889,nfmcg_23196163,u2i,view,ios
1100 days 14:13:50.120318,67649738,nfmcg_4690794,u2i,view,android
1100 days 14:13:50.185078,32760160,nfmcg_24530905,u2i,view,ios
1100 days 14:13:50.297417,11394013,nfmcg_10472957,u2i,view,android
1100 days 14:14:40.820736,3438353,nfmcg_16883345,other,view,android
1100 days 14:15:21.719566,44813615,nfmcg_16213424,u2i,view,android
1100 days 14:15:24.558791,67649738,nfmcg_6209196,u2i,view,android
1100 days 14:15:56.263086,11394013,nfmcg_3533435,catalog,view,android
1100 days 14:16:07.815653,61590889,nfmcg_19742246,u2i,view,ios
1100 days 14:17:57.068797,67649738,nfmcg_17419311,u2i,view,android
1100 days 14:18:20.516514,8065138,nfmcg_2681623,u2i,view,ios
1100 days 14:18:22.409431,67649738,nfmcg_9528279,u2i,view,android
1100 days 14:18:33.409079,67649738,nfmcg_15139463,search,view,android
1100 days 14:18:43.753409,67649738,nfmcg_21866477,u2i,view,android
1100 days 14:19:12.405245,67649738,nfmcg_6655754,other,view,android
1100 days 14:20:07.516305,67649738,nfmcg_1903139,catalog,view,android
1100 days 14:20:13.549174,43344407,nfmcg_11856679,u2i,view,android
1100 days 14:20:21.789200,75881907,nfmcg_13517883,u2i,view,android
1100 days 14:23:35.239290,60095071,nfmcg_28244876,u2i,view,android
1100 days 14:23:45.509725,19289681,nfmcg_8386753,u2i,view,android
1100 days 14:24:44.055405,42278615,nfmcg_25454249,u2i,view,ios
1100 days 14:27:01.721719,81102534,nfmcg_8374082,u2i,view,android
1100 days 14:28:15.815525,35820640,nfmcg_2992071,other,view,android
1100 days 14:28:29.404055,67649738,nfmcg_5854571,u2i,view,android
1100 days 14:29:07.997059,26628713,nfmcg_12738476,other,view,android
1100 days 14:30:39.955798,49582828,nfmcg_2681623,other,view,android
1100 days 14:34:23.853855,50728289,nfmcg_3898374,u2i,view,android
1100 days 14:35:20.153540,62971197,nfmcg_22764748,u2i,view,android
1100 days 14:36:46.482885,50728289,nfmcg_24507665,catalog,view,android
1100 days 14:37:49.886203,47453716,nfmcg_25454249,u2i,view,android
1100 days 14:38:00.805991,67649738,nfmcg_17419311,other,view,android
1100 days 14:39:03.407980,22652231,nfmcg_2992071,other,view,ios
1100 days 14:39:05.134367,232509,nfmcg_25919685,u2i,view,android
1100 days 14:39:22.462309,43344407,nfmcg_20140725,u2i,view,android
1100 days 14:41:16.479578,67649738,nfmcg_10534068,u2i,view,android
1100 days 14:41:23.181008,11394013,nfmcg_27692958,u2i,view,android
1100 days 14:42:31.672476,19289681,nfmcg_7410673,u2i,view,android
1100 days 14:43:28.687064,8065138,nfmcg_23205214,u2i,view,ios
1100 days 14:45:33.201861,43344407,nfmcg_5148253,u2i,view,android
1100 days 14:46:05.878023,67649738,nfmcg_14293952,catalog,view,android
1100 days 14:46:30.907392,11586536,nfmcg_28153258,u2i,view,android
1100 days 14:48:31.575527,61590889,nfmcg_379772,u2i,view,ios
1100 days 14:48:47.302751,67649738,nfmcg_14436909,catalog,view,android
1100 days 14:49:27.874391,19289681,nfmcg_20858398,catalog,view,android
1100 days 14:49:35.527435,50728289,nfmcg_6162112,u2i,view,android
1100 days 14:50:22.402148,50728289,nfmcg_19741298,u2i,view,android
1100 days 14:50:26.372185,67649738,nfmcg_9528279,u2i,view,android
1100 days 14:52:47.988986,8321442,nfmcg_20282739,u2i,view,android
1100 days 14:53:19.168836,29611271,nfmcg_12022740,u2i,view,android
1100 days 14:55:31.859526,67649738,nfmcg_2343912,catalog,view,android
1100 days 14:55:36.966220,5515542,nfmcg_17247859,u2i,view,android
1100 days 14:56:48.105845,9187571,nfmcg_11884639,u2i,view,android
1100 days 14:57:50.961885,69613161,nfmcg_20869172,u2i,view,ios
1100 days 15:00:23.769342,14140110,nfmcg_92721,other,view,android
1100 days 15:00:31.649718,61590889,nfmcg_19742246,other,view,ios
1100 days 15:01:20.379124,67649738,nfmcg_2879160,search,click,android
1100 days 15:01:46.139353,81767833,nfmcg_20114920,other,view,android
1100 days 15:03:04.376001,67649738,nfmcg_12357166,search,view,android
1100 days 15:04:10.187781,67649738,nfmcg_26005191,search,click,android
1100 days 15:04:18.832439,67649738,nfmcg_14555983,catalog,view,android
1100 days 15:05:09.735586,19289681,nfmcg_5061761,search,view,android
1100 days 15:06:29.608164,67649738,nfmcg_11272251,catalog,view,android
1100 days 15:07:43.826873,19289681,nfmcg_22662738,search,view,android
1100 days 15:08:15.828952,48644187,nfmcg_10829491,u2i,view,android
1100 days 15:09:08.706241,19289681,nfmcg_2340615,u2i,view,android
1100 days 15:09:24.600301,19289681,nfmcg_13767212,u2i,view,android
1100 days 15:09:28.198921,67649738,nfmcg_9690989,catalog,view,android
1100 days 15:09:54.283450,11394013,nfmcg_19742246,u2i,view,android
1100 days 15:10:20.152179,19289681,nfmcg_14326289,u2i,view,android
1100 days 15:10:52.999434,44813615,nfmcg_6669217,u2i,view,android
1100 days 15:12:17.168318,67649738,nfmcg_4393657,catalog,view,android
1100 days 15:12:23.210281,67649738,nfmcg_27711770,u2i,view,android
1100 days 15:13:28.303660,32954358,nfmcg_12660139,catalog,view,ios
1100 days 15:14:19.796124,50728289,nfmcg_6162112,u2i,view,android
1100 days 15:17:40.729993,67649738,nfmcg_9213086,catalog,view,android
1100 days 15:18:45.878952,32504191,nfmcg_19742246,u2i,view,android
1100 days 15:18:55.368203,67649738,nfmcg_10046742,u2i,view,android
1100 days 15:19:19.582316,67649738,nfmcg_7689605,catalog,view,android
1100 days 15:19:35.029451,50728289,nfmcg_6162112,u2i,view,android
1100 days 15:19:43.687103,50728289,nfmcg_19741298,u2i,view,android
1100 days 15:20:31.783483,42278615,nfmcg_14649335,u2i,click,android
1100 days 15:21:02.635825,9557762,nfmcg_10085840,other,view,android
1100 days 15:21:05.844683,44813615,nfmcg_14326289,other,view,android
1100 days 15:21:08.523025,8065138,nfmcg_18051153,u2i,view,ios
1100 days 15:23:56.448273,11586536,nfmcg_9575654,u2i,view,android
1100 days 15:25:41.132840,38072167,nfmcg_17687693,u2i,view,ios
1100 days 15:26:33.190549,67649738,nfmcg_1163416,catalog,view,android
1100 days 15:27:08.995140,67649738,nfmcg_4737005,u2i,click,android
1100 days 15:27:42.897214,50728289,nfmcg_8078750,u2i,view,android
1100 days 15:28:08.548783,48644187,nfmcg_27354817,u2i,view,android
1100 days 15:28:09.488332,85883433,nfmcg_25237144,u2i,view,android
1100 days 15:28:19.140160,8065138,nfmcg_379772,u2i,view,ios
1100 days 15:31:19.485005,29328171,nfmcg_17687693,other,view,android
1100 days 15:31:45.414630,50728289,nfmcg_6162112,u2i,view,android
1100 days 15:32:19.602957,11465539,nfmcg_26948451,u2i,view,android
1100 days 15:32:23.900447,67649738,nfmcg_1349361,catalog,view,android
1100 days 15:35:41.640183,11032364,nfmcg_20869172,other,view,android
1100 days 15:36:07.802363,8065138,nfmcg_12898997,u2i,view,ios
1100 days 15:36:09.739345,19289681,nfmcg_3913573,u2i,view,android
1100 days 15:36:28.601041,44813615,nfmcg_19030396,u2i,view,android
1100 days 15:36:36.106475,34793749,nfmcg_11110544,search,view,android
1100 days 15:37:14.526731,67649738,nfmcg_26654808,catalog,clickout,android
1100 days 15:38:56.432521,62325019,nfmcg_13757063,u2i,view,android
1100 days 15:39:04.620625,59421152,nfmcg_6971345,u2i,view,ios
1100 days 15:39:57.490199,34793749,nfmcg_28404864,u2i,view,android
1100 days 15:40:02.776654,85883433,nfmcg_2826310,u2i,view,android
1100 days 15:43:00.588497,67649738,nfmcg_18105561,search,view,android
1100 days 15:45:58.668196,38072167,nfmcg_3748778,other,view,android
1100 days 15:47:23.111987,34793749,nfmcg_1381987,search,view,android
1100 days 15:48:21.178529,61590889,nfmcg_20675903,other,view,ios
1100 days 15:48:38.231020,61590889,nfmcg_6829990,u2i,view,ios
1100 days 15:48:57.929799,75881907,nfmcg_20114920,u2i,view,android
1100 days 15:49:34.992529,50728289,nfmcg_2326353,u2i,view,android
1100 days 15:49:45.989820,67649738,nfmcg_5521665,u2i,view,android
1100 days 15:50:38.524537,34793749,nfmcg_21173986,search,view,android
1100 days 15:51:54.443308,67649738,nfmcg_12487919,catalog,view,android
1100 days 15:52:29.450728,67649738,nfmcg_27711770,u2i,view,android
1100 days 15:53:08.952731,37924756,nfmcg_19030396,u2i,view,android
1100 days 15:53:11.586879,34793749,nfmcg_4135766,search,view,android
1100 days 15:53:22.682851,24180866,nfmcg_2992071,other,view,android
1100 days 15:53:41.756572,70321012,nfmcg_26202322,u2i,view,ios
1100 days 15:56:05.051201,19289681,nfmcg_4165688,catalog,view,android
1100 days 15:56:30.315964,34793749,nfmcg_22803046,search,click,android
1100 days 15:56:43.153511,67649738,nfmcg_947364,u2i,view,android
1100 days 15:56:55.183494,4963889,nfmcg_20140725,u2i,view,ios
1100 days 15:58:09.638277,81102534,nfmcg_8374082,u2i,view,android
1100 days 15:58:27.605933,19289681,nfmcg_20019723,search,view,android
1100 days 15:58:50.305361,61590889,nfmcg_24530905,u2i,view,ios
1100 days 15:59:09.487521,34793749,nfmcg_17337260,search,view,android
1100 days 15:59:24.140621,61865218,nfmcg_21786924,u2i,view,android
1100 days 16:00:07.831869,8065138,nfmcg_19742246,u2i,view,ios
1100 days 16:00:32.414154,34793749,nfmcg_10585529,u2i,view,android
1100 days 16:02:17.575624,70321012,nfmcg_20114920,u2i,view,ios
1100 days 16:04:03.616064,37924756,nfmcg_10840247,u2i,view,android
1100 days 16:04:27.860065,34793749,nfmcg_12689486,search,view,android
1100 days 16:04:40.869395,67649738,nfmcg_14226113,u2i,view,android
1100 days 16:05:08.585327,67649738,nfmcg_16038641,catalog,view,android
1100 days 16:05:25.110628,34793749,nfmcg_3421073,u2i,view,android
1100 days 16:06:08.890041,19289681,nfmcg_2340615,u2i,view,android
1100 days 16:07:11.786457,19289681,nfmcg_18347964,u2i,view,android
1100 days 16:07:31.437439,61590889,nfmcg_27354817,other,view,ios
1100 days 16:07:51.854267,70321012,nfmcg_7854923,other,view,android
1100 days 16:08:20.303779,19289681,nfmcg_28072917,u2i,view,android
1100 days 16:08:27.307222,7258437,nfmcg_4436221,other,view,android
1100 days 16:09:21.173614,34793749,nfmcg_25344652,search,view,android
1100 days 16:09:29.699979,55897847,nfmcg_17687693,u2i,view,android
1100 days 16:09:57.226875,34793749,nfmcg_23910018,u2i,view,android
1100 days 16:10:30.834692,34793749,nfmcg_11875472,u2i,view,android
1100 days 16:11:08.922535,50728289,nfmcg_6162112,u2i,view,android
1100 days 16:12:43.954163,62325019,nfmcg_20114920,u2i,view,android
1100 days 16:13:24.353780,70321012,nfmcg_15508131,u2i,view,ios
1100 days 16:13:44.187578,67649738,nfmcg_17419311,u2i,view,android
1100 days 16:13:51.886976,34793749,nfmcg_28192464,search,view,android
1100 days 16:15:33.886070,61865218,nfmcg_21786924,u2i,view,android
1100 days 16:15:47.532838,67649738,nfmcg_10046742,u2i,view,android
1100 days 16:15:54.488646,67649738,nfmcg_25928643,u2i,view,android
1100 days 16:15:57.337652,67649738,nfmcg_21794151,catalog,view,android
1100 days 16:17:00.120045,27196993,nfmcg_20869172,u2i,view,android
1100 days 16:17:11.291396,35820640,nfmcg_11468582,u2i,view,android
1100 days 16:17:19.514399,67649738,nfmcg_11883565,catalog,view,android
1100 days 16:17:20.217101,34793749,nfmcg_3112243,search,view,android
1100 days 16:18:56.340432,75881907,nfmcg_24014517,u2i,view,android
1100 days 16:19:56.052081,34793749,nfmcg_9259352,search,view,android
1100 days 16:20:40.873406,34793749,nfmcg_14193797,other,view,android
1100 days 16:20:49.385457,9187571,nfmcg_6829990,u2i,view,android
1100 days 16:21:53.849434,67649738,nfmcg_27711770,u2i,view,android
1100 days 16:22:27.925009,47453716,nfmcg_4436221,u2i,view,android
1100 days 16:22:54.507967,61590889,nfmcg_24991013,u2i,view,ios
1100 days 16:23:07.631929,70321012,nfmcg_26202322,u2i,view,ios
1100 days 16:23:26.060782,34793749,nfmcg_1763605,u2i,view,android
1100 days 16:23:35.115015,67649738,nfmcg_14803604,catalog,view,android
1100 days 16:23:36.788107,67649738,nfmcg_11407339,u2i,view,ios
1100 days 16:23:42.683558,55897847,nfmcg_19129512,u2i,view,android
1100 days 16:24:54.121085,70321012,nfmcg_16684390,u2i,view,ios
1100 days 16:26:13.591479,48644187,nfmcg_10472957,u2i,view,android
1100 days 16:27:20.070144,51188728,nfmcg_22802028,u2i,view,android
1100 days 16:27:47.350108,8065138,nfmcg_19742246,u2i,view,ios
1100 days 16:28:48.867263,50728289,nfmcg_19766962,u2i,click,android
1100 days 16:28:49.867830,67649738,nfmcg_19608224,catalog,view,android
1100 days 16:29:02.626967,34793749,nfmcg_17895612,search,view,android
1100 days 16:29:07.691535,34793749,nfmcg_4195987,search,view,android
1100 days 16:29:43.031473,50728289,nfmcg_6387615,catalog,view,android
1100 days 16:30:02.643943,50728289,nfmcg_19766962,u2i,view,android
1100 days 16:30:21.647400,34793749,nfmcg_17156587,search,view,android
1100 days 16:31:40.778489,67649738,nfmcg_4085927,u2i,view,android
1100 days 16:33:04.535915,34793749,nfmcg_14319403,search,view,android
1100 days 16:33:23.355624,728091,nfmcg_19766962,u2i,view,android
1100 days 16:33:57.678854,50728289,nfmcg_19741298,u2i,view,android
1100 days 16:34:15.115057,9187571,nfmcg_11474207,u2i,view,android
1100 days 16:34:45.957777,34793749,nfmcg_11320575,search,view,android
1100 days 16:35:03.941570,70321012,nfmcg_7078972,u2i,view,ios
1100 days 16:35:10.839100,67649738,nfmcg_9498879,u2i,view,android
1100 days 16:35:13.264035,67649738,nfmcg_3663363,catalog,view,android
1100 days 16:35:23.542405,34793749,nfmcg_4276831,search,view,android
1100 days 16:35:38.857426,32760160,nfmcg_10829491,u2i,view,ios
1100 days 16:35:48.038467,34793749,nfmcg_2314102,search,view,android
1100 days 16:36:10.908883,34793749,nfmcg_11593479,search,view,android
1100 days 16:36:13.325004,70321012,nfmcg_20114920,u2i,view,ios
1100 days 16:36:40.883266,34793749,nfmcg_16684390,u2i,view,android
1100 days 16:36:48.756384,51188728,nfmcg_22802028,u2i,view,android
1100 days 16:38:41.445853,34793749,nfmcg_27945919,search,view,android
1100 days 16:39:13.796483,37924756,nfmcg_23893806,u2i,view,android
1100 days 16:42:29.499477,61590889,nfmcg_23543336,u2i,view,ios
1100 days 16:42:43.306779,67649738,nfmcg_14649335,u2i,view,android
1100 days 16:43:28.616197,34793749,nfmcg_22860181,u2i,view,android
1100 days 16:43:59.162688,70321012,nfmcg_16684390,u2i,view,ios
1100 days 16:44:09.735197,34793749,nfmcg_254657,u2i,view,android
1100 days 16:45:19.871099,19289681,nfmcg_1469151,catalog,view,android
1100 days 16:45:31.558744,67649738,nfmcg_17419311,u2i,view,android
1100 days 16:45:36.582814,67649738,nfmcg_20569861,catalog,view,android
1100 days 16:45:50.021621,34793749,nfmcg_18614619,search,click,android
1100 days 16:46:43.053042,67649738,nfmcg_20799123,u2i,view,android
1100 days 16:46:53.085586,34793749,nfmcg_3610063,u2i,view,android
1100 days 16:47:07.360078,34793749,nfmcg_20635570,u2i,view,android
1100 days 16:47:09.603226,70321012,nfmcg_19742246,u2i,view,ios
1100 days 16:47:19.529042,55897847,nfmcg_12611615,u2i,view,android
1100 days 16:47:38.145042,34793749,nfmcg_12281184,search,view,android
1100 days 16:50:57.935726,34793749,nfmcg_12900333,search,click,android
1100 days 16:51:20.072020,3438353,nfmcg_211737,u2i,view,android
1100 days 16:51:24.838199,67649738,nfmcg_25229307,u2i,view,android
1100 days 16:51:33.089118,67649738,nfmcg_21585123,u2i,view,android
1100 days 16:51:49.251611,34793749,nfmcg_25097287,u2i,view,android
1100 days 16:52:33.960565,19289681,nfmcg_23480651,catalog,view,android
1100 days 16:52:52.633827,61590889,nfmcg_2138782,other,view,android
1100 days 16:53:09.199329,34793749,nfmcg_21363739,u2i,view,android
1100 days 16:53:10.886540,63319420,nfmcg_15044500,other,view,android
1100 days 16:55:00.996965,51188728,nfmcg_13386125,u2i,view,android
1100 days 16:55:42.963427,44813615,nfmcg_19030396,u2i,view,android
1100 days 16:55:51.742600,9187571,nfmcg_27802309,u2i,view,android
1100 days 16:56:35.962997,34793749,nfmcg_11257548,search,view,android
1100 days 16:56:51.420251,63743426,nfmcg_16484774,u2i,view,android
1100 days 16:57:07.019652,34793749,nfmcg_28153258,u2i,view,android
1100 days 16:58:16.051921,59646916,nfmcg_11856679,u2i,view,android
1100 days 16:59:31.436216,4167317,nfmcg_12900886,u2i,view,ios
1100 days 16:59:33.901611,34793749,nfmcg_15866681,u2i,view,android
1100 days 16:59:48.198475,67649738,nfmcg_27044039,catalog,view,android
1100 days 16:59:59.004270,34793749,nfmcg_19738144,search,view,android
1100 days 17:00:33.636995,34793749,nfmcg_11573802,u2i,view,android
1100 days 17:01:16.246352,19289681,nfmcg_7410673,u2i,view,android
1100 days 17:02:12.909606,34793749,nfmcg_25658871,search,view,android
1100 days 17:02:27.226887,70321012,nfmcg_23347282,u2i,view,ios
1100 days 17:05:00.243311,67649738,nfmcg_5540162,u2i,view,android
1100 days 17:05:11.694525,34793749,nfmcg_20114920,u2i,view,android
1100 days 17:05:33.220718,34793749,nfmcg_28260720,search,view,android
1100 days 17:05:56.878107,34793749,nfmcg_25174083,search,view,android
1100 days 17:06:25.825753,34793749,nfmcg_9251176,search,view,android
1100 days 17:06:35.890252,67649738,nfmcg_9528279,u2i,view,android
1100 days 17:07:20.386452,29328171,nfmcg_9526432,u2i,view,android
1100 days 17:07:38.638482,20597109,nfmcg_7459787,u2i,view,android
1100 days 17:07:47.290070,67649738,nfmcg_23302246,catalog,view,android
1100 days 17:08:15.406280,50728289,nfmcg_15195552,other,clickout,android
1100 days 17:08:34.904239,34793749,nfmcg_14862967,search,view,android
1100 days 17:08:36.571932,32165268,nfmcg_26283808,u2i,view,android
1100 days 17:08:58.205810,34793749,nfmcg_12900333,search,view,android
1100 days 17:09:27.585693,67649738,nfmcg_14120853,catalog,view,android
1100 days 17:09:37.231132,34275335,nfmcg_23060522,u2i,view,android
1100 days 17:10:35.034574,34793749,nfmcg_13640447,search,view,android
1100 days 17:11:46.671204,25567708,nfmcg_13757063,u2i,view,android
1100 days 17:11:49.083318,63319420,nfmcg_15893105,other,view,android
1100 days 17:11:53.227073,32165268,nfmcg_12738476,u2i,view,android
1100 days 17:14:05.125287,34793749,nfmcg_3112243,search,view,android
1100 days 17:14:06.608039,43040024,nfmcg_23331687,u2i,view,android
1100 days 17:15:05.155077,34793749,nfmcg_14101082,u2i,view,android
1100 days 17:15:35.574778,50728289,nfmcg_14158756,catalog,view,android
1100 days 17:16:15.345657,67649738,nfmcg_17780904,u2i,view,android
1100 days 17:17:04.933823,19289681,nfmcg_12318615,u2i,view,android
1100 days 17:17:14.371201,67649738,nfmcg_27862599,u2i,view,android
1100 days 17:18:55.322635,30720050,nfmcg_20869172,u2i,view,android
1100 days 17:19:15.077446,70321012,nfmcg_7078972,u2i,view,ios
1100 days 17:19:34.378947,51188728,nfmcg_2067568,u2i,view,android
1100 days 17:20:06.255620,67649738,nfmcg_6070689,catalog,view,android
1100 days 17:21:05.396872,6857436,nfmcg_16589292,u2i,view,android
1100 days 17:21:10.158998,50728289,nfmcg_10287041,u2i,view,android
1100 days 17:21:45.814399,50728289,nfmcg_19766962,u2i,view,android
1100 days 17:21:48.708460,43941814,nfmcg_16652137,u2i,view,android
1100 days 17:22:23.507095,34793749,nfmcg_9522774,search,view,android
1100 days 17:22:58.106794,32165268,nfmcg_6747190,u2i,view,android
1100 days 17:23:21.075689,4963889,nfmcg_2992071,u2i,view,ios
1100 days 17:23:22.065565,34793749,nfmcg_4026332,search,view,android
1100 days 17:24:36.364704,67649738,nfmcg_12320434,catalog,view,android
1100 days 17:24:53.256110,67649738,nfmcg_6624805,catalog,view,android
1100 days 17:25:14.947018,25359980,nfmcg_20635570,u2i,view,android
1100 days 17:25:20.614323,67649738,nfmcg_13767212,u2i,view,android
1100 days 17:25:42.366602,34793749,nfmcg_26158548,search,view,android
1100 days 17:26:10.822133,34793749,nfmcg_10054852,search,view,android
1100 days 17:26:37.079083,25359980,nfmcg_17780904,u2i,view,android
1100 days 17:26:40.409421,67649738,nfmcg_1325126,search,view,android
1100 days 17:27:22.392566,34793749,nfmcg_21713188,u2i,view,android
